largest_property_use_type_-_gross_floor_area_(ft),energy_star_score,source_eui_(kbtu/ft),weather_normalized_source_eui_(kbtu/ft),site_eui_(kbtu/ft),weather_normalized_site_eui_(kbtu/ft),weather_normalized_site_electricity_intensity_(kwh/ft),weather_normalized_site_natural_gas_intensity_(therms/ft),natural_gas_use_(kbtu),weather_normalized_site_natural_gas_use_(therms),electricity_use_-_grid_purchase_(kwh),weather_normalized_site_electricity_(kwh),total_ghg_emissions_(metric_tons_co2e),direct_ghg_emissions_(metric_tons_co2e),indirect_ghg_emissions_(metric_tons_co2e),occupancy,number_of_buildings,self-reported_gross_floor_area_(ft),age,primary_property_type_-_self_selected,postal_code,largest_property_use_type,metered_areas_(energy),borough,AddressNumber,StreetName,label_for_target_var
20150.0,48.0,123.6,129.2,92.9,98.1,4.4,0.8,1570800.0,16763.1,88097.6,88250.6,108.9,83.4,25.5,100,1,20150,96,Multifamily Housing,11230,Multifamily Housing,Whole Building,brooklyn,1463,3rd,1
35917.0,36.0,110.3,115.3,61.5,65.7,6.5,0.4,1421313.3,15617.5,230330.5,233637.5,145.2,75.5,69.7,100,1,35917,16,Multifamily Housing,10035,Multifamily Housing,Whole Building,Manhattan,178,117th,1
38680.0,11.0,170.5,179.3,126.1,134.7,6.3,1.1,4038785.0,43711.6,246240.4,245540.9,285.7,214.5,71.2,100,1,38680,51,Multifamily Housing,10037,Multifamily Housing,Whole Building,Manhattan,50,132nd,0
133920.0,64.0,120.6,127.6,83.4,89.7,4.7,0.7,9056229.7,98659.6,619982.4,628485.5,668.6,481.0,187.5,100,1,133920,68,Multifamily Housing,10040,Multifamily Housing,Whole Building,Manhattan,66,Overlook,1
45084.0,13.0,145.8,151.0,99.4,104.3,7.0,0.8,3416769.7,36308.6,312553.7,313592.7,271.8,181.5,90.3,100,1,45084,96,Multifamily Housing,10452,Multifamily Housing,Whole Building,Bronx,1465,Nelson,0
209000.0,42.0,115.2,120.0,83.6,88.0,4.6,0.7,14185399.9,150918.9,961698.8,966638.1,1031.3,753.5,277.9,100,1,209000,61,Multifamily Housing,11210,Multifamily Housing,Whole Building,Brooklyn,3215,H,1
24723.0,5.0,183.4,183.3,128.4,128.4,7.4,,,,182600.0,182446.2,244.6,189.3,55.2,100,1,24723,96,Multifamily Housing,11354,Multifamily Housing,Whole Building,Queens,34-01,Parsons,0
40446.0,100.0,45.6,45.4,19.2,19.2,4.2,0.0,189987.9,1899.9,172287.9,171417.0,59.9,10.1,49.8,100,1,40446,95,Multifamily Housing,10033,Multifamily Housing,Whole Building,Manhattan,644,185,2
25319.0,89.0,62.1,63.1,22.2,22.5,6.6,,,,164460.6,167109.7,47.5,0.0,47.5,100,1,25319,55,K-12 School,10466,K-12 School,NA,Bronx,4330,Baychester,2
107258.0,100.0,23.9,23.8,20.1,20.1,0.4,0.2,2011234.0,20112.3,42046.8,41177.1,119.5,106.8,12.7,100,1,107258,88,Multifamily Housing,11219,Multifamily Housing,Whole Building,Brooklyn,4910,15th,2
29634.0,37.0,136.0,147.5,96.4,107.7,5.3,0.1,169312.9,1722.2,156825.3,156839.6,216.1,168.6,47.4,100,1,29634,103,Multifamily Housing,10032,Multifamily Housing,Whole Building,Manhattan,21,Washington,1
118237.0,58.0,132.4,135.2,82.9,85.6,6.4,0.6,7543082.0,78761.2,783744.8,783744.8,637.7,400.6,237.1,100,1,123237,59,Multifamily Housing,10028,Multifamily Housing,Whole Building,Manhattan,1020,Park,1
28290.0,21.0,131.3,133.3,99.4,101.4,5.0,0.1,247796.8,2478.0,141652.4,141363.7,208.4,167.5,40.9,100,1,28290,103,Multifamily Housing,10458,Multifamily Housing,Whole Building,Bronx,244,196th,0
79000.0,5.0,180.7,183.3,118.6,121.8,8.2,0.1,977200.0,9984.3,656523.9,649991.5,713.9,515.3,198.6,100,1,79000,101,Multifamily Housing,10468,Multifamily Housing,Whole Building,Bronx,135,Kingsbridge,0
129116.0,63.0,91.2,95.8,66.1,70.4,3.7,0.6,6764769.2,73226.4,473256.3,474684.7,507.4,370.6,136.8,100,1,129116,97,Multifamily Housing,11226,Multifamily Housing,Whole Building,Brooklyn,650,Ocean,1
57180.0,82.0,99.6,103.7,58.8,62.7,5.3,0.4,2111500.0,23361.9,305120.0,305120.0,219.8,127.5,92.3,100,1,57180,90,K-12 School,11218,K-12 School,Whole Building,Brooklyn,4001,18th,2
40178.0,3.0,173.9,,120.1,,8.6,0.1,219409.3,2194.1,344432.9,344432.9,365.7,266.2,99.5,100,1,40178,41,Multifamily Housing,10026,Multifamily Housing,Whole Building,Manhattan,408,Manhattan,0
272371.0,35.0,136.9,,82.4,,8.2,0.6,15016279.7,160432.8,2360527.9,2294194.4,1479.7,797.6,682.1,100,1,279871,21,Multifamily Housing,10001,Multifamily Housing,Whole Building,Manhattan,777,Sixth,1
340000.0,73.0,32.9,33.7,16.8,17.6,2.6,0.1,2761400.3,30246.6,867181.3,867181.3,397.3,146.7,250.6,100,1,340000,51,Non-Refrigerated Warehouse,11236,Non-Refrigerated Warehouse,Whole Building,Brooklyn,10101,Foster,2
80600.0,71.0,101.3,105.1,77.5,81.3,3.3,0.7,5326000.1,56410.7,269642.6,266813.5,360.8,282.9,77.9,100,1,80600,62,Multifamily Housing,11230,Multifamily Housing,Whole Building,Brooklyn,1580,13,2
72420.0,100.0,58.1,58.4,23.0,23.1,4.8,0.1,491433.3,4948.5,344652.9,346159.8,130.4,26.1,104.3,100,1,72420,97,Multifamily Housing,10463,Multifamily Housing,Whole Building,Bronx,3951,Gouverneur,2
102700.0,72.0,97.5,102.2,65.3,69.7,4.1,0.6,5282110.9,57290.7,417184.4,417931.7,406.8,280.6,126.2,100,1,102700,39,Multifamily Housing,11206,Multifamily Housing,Whole Building,Brooklyn,391,Lorimer,2
48360.0,96.0,98.7,101.6,46.3,49.0,7.0,0.2,1084100.0,12083.6,339200.0,340208.0,160.2,57.6,102.6,100,1,48360,50,K-12 School,11207,K-12 School,Whole Building,Brooklyn,2045,Linden,2
93326.0,27.0,123.5,129.8,92.1,98.0,4.5,0.8,7174300.3,77176.3,417459.3,419928.2,501.7,381.1,120.6,100,1,93326,60,Multifamily Housing,10301,Multifamily Housing,Whole Building,Staten Island,36,Hamilton,0
141920.0,61.0,123.0,125.1,80.3,82.9,5.3,0.6,8772379.0,91718.5,769170.3,758133.4,698.6,465.9,232.7,100,2,141920,74,Multifamily Housing,11374,Multifamily Housing,Whole Building,Queens,25,64th,1
41976.0,73.0,144.2,145.3,57.0,59.1,11.8,,,,594346.7,586290.8,239.9,60.1,179.8,95,1,49820,122,Retail Store,10012,Retail Store,Whole Building,Manhattan,155,Spring,2
100865.0,37.0,132.6,132.6,91.7,91.7,5.1,0.7,7505146.5,75051.5,512538.9,512538.9,553.7,398.6,155.0,100,2,100865,42,Multifamily Housing,11691,Multifamily Housing,Whole Building,Queens,250,15,1
42000.0,84.0,81.2,85.6,64.8,69.1,2.2,0.6,2402899.7,25857.6,92802.0,92182.5,154.4,127.6,26.8,100,1,42000,88,Multifamily Housing,11218,Multifamily Housing,Whole Building,Brooklyn,395,Stratford,2
137350.0,72.0,85.2,88.9,60.7,64.3,3.6,0.5,6655520.9,71492.5,493579.1,492331.2,496.1,353.5,142.6,100,1,137350,69,Multifamily Housing,10467,Multifamily Housing,Whole Building,Bronx,660,Thwaites,2
76221.0,1.0,232.3,237.6,158.5,163.5,11.0,1.3,9217309.6,95872.7,840325.1,841988.0,732.4,489.6,242.8,100,1,76221,100,Multifamily Housing,10032,Multifamily Housing,Whole Building,Manhattan,1001,Nicholas,0
75000.0,100.0,21.5,22.4,10.8,11.6,1.4,0.1,439748.4,5010.4,107744.6,107744.6,56.0,23.4,32.6,100,1,75000,115,Office,11378,Office,Whole Building,Queens,5105,Flushing,2
47164.0,8.0,164.7,172.4,108.8,116.1,8.5,0.9,3770384.4,41110.5,398689.5,399361.1,315.5,200.3,115.2,100,1,47164,96,Multifamily Housing,11213,Multifamily Housing,Whole Building,Brooklyn,990,Montgomery,0
58089.0,72.0,117.9,120.3,83.0,85.7,5.1,0.7,3798811.9,39689.0,299169.5,295464.3,288.2,201.8,86.4,95,1,58089,61,Multifamily Housing,11432,Multifamily Housing,Whole Building,Queens,80-25,Parsons,2
31440.0,36.0,106.0,,84.7,,3.0,,1652099.9,,94374.3,93015.9,166.2,139.0,27.3,100,1,31440,96,Multifamily Housing,11226,Multifamily Housing,Whole Building,Brooklyn,991,President,1
48653.0,40.0,103.2,109.9,79.4,85.3,2.8,0.8,3405026.7,36777.3,134916.2,138504.9,221.7,180.9,40.8,100,1,48653,28,Multifamily Housing,11231,Multifamily Housing,Whole Building,BROOKLYN,165,CONOVER,1
124200.0,1.0,252.4,266.8,210.4,224.0,4.4,2.1,24248994.7,259350.2,550017.8,551530.7,1454.4,1288.0,166.4,100,1,124200,64,Multifamily Housing,11204,Multifamily Housing,Whole Building,Brooklyn,7000,Bay,0
27000.0,85.0,111.9,116.4,87.0,91.3,3.4,0.8,2032361.3,21464.4,92833.3,93018.9,134.8,107.9,26.8,100,1,27000,101,Multifamily Housing,10458,Multifamily Housing,Whole Building,Bronx,314,196th,2
20880.0,9.0,143.9,152.4,114.7,123.1,3.9,1.1,2114300.2,22959.4,82204.3,80653.2,136.1,112.3,23.8,100,1,20880,95,Multifamily Housing,11385,Multifamily Housing,Whole Building,Queens,7127,65,0
27506.0,1.0,231.7,236.7,125.2,131.1,16.6,0.7,1870518.6,20495.1,461477.1,456205.7,232.7,99.4,133.3,100,1,27506,18,Multifamily Housing,10002,Multifamily Housing,Whole Building,Manhattan,310,Houston,0
43500.0,56.0,124.3,128.5,89.6,93.2,4.3,0.8,3265499.8,34162.2,184703.4,186806.8,229.3,173.4,55.9,100,1,43500,92,Multifamily Housing,11210,Multifamily Housing,Whole Building,Brooklyn,1964,Nostrand,1
91997.0,32.0,143.8,150.8,104.4,111.2,4.8,0.9,8107979.3,87269.2,439840.8,439840.8,563.7,430.7,133.1,100,1,91997,96,Multifamily Housing,11220,Multifamily Housing,Whole Building,Brooklyn,4600,9th,1
47397.0,68.0,109.0,113.4,82.6,87.0,3.7,0.7,3314298.5,35253.5,176693.5,174909.0,227.1,176.0,51.1,100,1,47397,64,Multifamily Housing,11229,Multifamily Housing,Whole Building,Brooklyn,2701,OCEAN,2
103449.0,57.0,92.7,95.1,49.6,52.3,5.6,0.3,3112615.8,34170.3,590216.5,583807.1,343.9,165.3,178.5,100,1,103449,100,Multifamily Housing,11415,Multifamily Housing,Whole Building,Queens,80-45,Gardens,1
72755.0,36.0,276.2,274.8,150.9,150.4,16.4,0.9,6877400.3,68774.0,1201599.8,1191839.0,728.8,365.3,363.5,100,1,72755,50,Medical Office,11207,Medical Office,Whole Building,Brooklyn,2094,Pitkin,1
45000.0,99.0,14.4,17.6,10.2,13.2,0.5,0.1,379026.9,5148.6,23286.5,23286.5,27.2,20.1,7.0,90,1,45000,72,Non-Refrigerated Warehouse,11101,Non-Refrigerated Warehouse,Whole Building,Queens,5-29,46th,2
62337.0,51.0,114.3,114.8,76.1,76.3,6.1,0.1,363066.3,3671.4,379800.8,382810.1,357.9,248.2,109.7,100,1,62337,96,Multifamily Housing,10466,Multifamily Housing,Whole Building,Bronx,4138,Barnes,1
35640.0,2.0,144.5,148.6,97.1,100.7,7.2,0.8,2591359.9,27166.2,254305.3,255763.6,211.1,137.6,73.5,95,1,35640,99,Multifamily Housing,10452,Multifamily Housing,Whole Building,Bronx,1545,Nelson,0
72922.0,3.0,189.9,197.6,135.7,143.2,7.9,1.2,7919469.2,84701.9,578797.5,577162.4,587.9,420.6,167.3,100,1,72922,52,Multifamily Housing,11207,Multifamily Housing,Whole Building,Brooklyn,405,Williams,0
37824.0,19.0,142.6,,111.6,,4.1,0.0,106953.1,1069.5,154575.5,154898.7,318.7,272.0,46.8,95,1,37824,101,Multifamily Housing,10011,Multifamily Housing,Whole Building,Manhattan,71,12th,0
153392.0,5.0,125.7,127.1,57.1,58.5,11.0,0.2,2988142.0,32048.9,1689105.7,1689105.7,646.8,158.7,488.1,100,1,153392,15,Office,10006,Multifamily Housing,Whole Building,Manhattan,511,9,0
192192.0,47.0,128.9,131.7,70.9,74.5,7.5,0.5,8726300.4,95313.2,1487012.3,1458740.1,913.3,463.5,449.8,95,1,194685,19,Multifamily Housing,10128,Multifamily Housing,Whole Building,Manhattan,408,92nd,1
107116.0,17.0,171.6,175.3,90.6,92.1,13.4,0.1,1276218.2,13052.9,1395795.1,1434733.5,747.1,343.8,403.3,90,1,107116,123,Hotel,10036,Hotel,Whole Building,Manhattan,59,46th,0
197864.0,28.0,171.4,179.3,126.2,133.4,6.6,1.1,19949466.0,213397.9,1292102.7,1301645.8,1479.1,1105.7,373.4,100,1,197864,55,Multifamily Housing,11435,Multifamily Housing,Whole Building,Queens,139-15,83rd,0
43000.0,1.0,225.7,238.2,145.9,157.8,12.1,1.2,4495068.0,50071.2,521693.9,521693.9,389.5,238.8,150.7,100,1,43000,136,College/University,11205,K-12 School,Whole Building,Brooklyn,215,Ryerson,0
84375.0,65.0,102.6,108.8,79.6,85.3,2.7,0.8,5945200.1,64237.2,225483.4,227638.7,384.0,315.8,68.2,100,1,84375,88,Multifamily Housing,11229,Multifamily Housing,Whole Building,Brooklyn,2306,Ocean,1
77540.0,66.0,106.0,110.7,80.8,85.6,3.5,0.7,5322796.7,57132.8,275382.9,270870.9,362.3,282.7,79.6,100,1,77540,82,Multifamily Housing,10468,Multifamily Housing,Whole Building,Bronx,95,195th,1
33912.0,8.0,151.3,156.9,100.9,106.9,7.5,0.8,2540600.1,27576.0,257853.0,253930.4,209.5,134.9,74.5,100,1,33912,18,Multifamily Housing,10458,Multifamily Housing,Whole Building,Bronx,2339,Prospect,0
51744.0,56.0,110.5,,78.6,,3.9,0.7,3376474.4,36673.4,202719.9,201959.8,240.7,179.3,61.3,100,1,51744,98,Multifamily Housing,11226,Multifamily Housing,Whole Building,Brooklyn,1745,Caton,1
34174.0,32.0,113.8,123.3,88.9,97.9,3.4,0.9,2637900.0,29456.3,117137.2,117350.8,174.0,140.1,33.8,100,1,34174,103,Multifamily Housing,11215,Multifamily Housing,Whole Building,Brooklyn,100,8th,1
116000.0,7.0,161.9,171.5,110.0,119.2,7.8,0.9,9690574.9,107504.4,900399.8,900399.8,774.9,514.7,260.2,100,1,116000,103,Convention Center,11205,K-12 School,Whole Building,Brooklyn,379,Dekalb,0
55500.0,15.0,129.9,134.8,99.7,104.6,4.2,0.9,4734000.0,50142.4,234299.2,231767.4,319.1,251.4,67.7,95,1,55500,92,Multifamily Housing,11432,Multifamily Housing,Whole Building,Queens,88-06,Parsons,0
75990.0,100.0,44.2,44.7,22.0,22.2,3.6,0.0,65918.0,668.4,273239.2,277209.5,133.3,54.4,79.0,100,1,75990,92,Multifamily Housing,11223,Multifamily Housing,Whole Building,Brooklyn,1800,Ocean,2
63010.0,38.0,175.1,177.2,72.7,75.2,13.8,0.3,1601024.9,17784.5,872787.8,867768.8,349.1,85.0,264.0,100,1,63010,51,K-12 School,10023,K-12 School,Whole Building,Manhattan,310,75th,1
46500.0,19.0,155.4,166.8,123.0,133.9,4.4,1.2,5018185.5,55324.7,204963.4,203765.9,325.8,266.5,59.2,100,1,46500,83,Multifamily Housing,10033,Multifamily Housing,NA,Manhattan,624,176th,0
95006.0,100.0,20.5,20.8,10.1,10.3,1.4,0.1,505305.0,5191.8,132516.0,133825.2,66.9,26.8,40.1,100,1,95006,63,Multifamily Housing,10467,Multifamily Housing,Whole Building,Bronx,2385,Barker,2
60350.0,4.0,214.1,213.9,179.7,179.6,3.5,1.7,10110170.8,101101.7,215169.9,214093.2,602.1,537.0,65.1,100,1,60350,92,Multifamily Housing,11230,Multifamily Housing,Whole Building,Brooklyn,1560,OCEAN,0
71028.0,42.0,123.8,,94.8,,3.3,0.9,5848616.3,62884.4,242498.4,237916.8,388.1,314.7,73.4,100,1,71028,95,Multifamily Housing,10467,Multifamily Housing,Whole Building,Bronx,3475,KNOX,1
60528.0,58.0,118.4,124.3,80.5,86.1,4.8,0.7,3888799.6,42267.9,287753.6,287753.6,293.6,206.6,87.0,100,1,60528,96,Multifamily Housing,10452,Multifamily Housing,Whole Building,Bronx,54,Featherbed,1
65081.0,39.0,125.5,134.0,40.0,42.7,12.5,,,,762258.9,813811.9,230.6,0.0,230.6,100,3,65081,101,Multifamily Housing,11213,Multifamily Housing,Whole Building,Brooklyn,1367,STERLING,1
31512.0,69.0,117.3,122.5,75.4,80.1,6.4,0.6,1691363.3,18316.2,200985.1,202703.6,147.9,89.8,58.1,100,1,31512,36,Multifamily Housing,10001,Multifamily Housing,Whole Building,Manhattan,309,30th,2
268800.0,77.0,123.3,129.4,83.7,89.4,5.0,0.7,17928287.2,194734.0,1336740.7,1336990.9,1356.6,952.3,404.4,100,1,268800,98,Multifamily Housing,10024,Multifamily Housing,Whole Building,Manhattan,173-175,Riverside,2
36300.0,7.0,171.3,172.3,133.2,133.6,5.4,1.2,4184736.6,41847.4,191014.0,194639.8,277.5,222.3,55.2,100,1,36300,73,Multifamily Housing,10453,Multifamily Housing,Whole Building,Bronx,2192,Morris,0
80241.0,100.0,45.9,45.3,16.4,16.2,4.7,,,,481594.6,475401.3,139.2,0.0,139.2,85,1,100841,94,Mixed Use Property,11209,Multifamily Housing,NA,Brooklyn,9106,4,2
104125.0,60.0,86.1,89.5,67.3,70.6,3.0,0.1,520513.3,5250.0,304765.6,307371.6,520.3,432.2,88.1,100,1,104125,95,Multifamily Housing,10467,Multifamily Housing,Whole Building,Bronx,3521,Dekalb,1
60895.0,4.0,191.3,191.3,129.5,129.5,9.3,1.0,5959233.2,59592.3,564668.4,564668.4,479.7,316.5,163.2,100,1,60895,81,Multifamily Housing,10019,Multifamily Housing,Whole Building,Manhattan,305,52nd,0
60280.0,54.0,102.5,108.0,72.2,77.2,4.5,0.6,3430406.3,37280.5,269705.0,271780.8,260.1,182.2,77.9,100,1,60280,110,Multifamily Housing,10023,Multifamily Housing,NA,Manhattan,305,72nd,1
31937.0,21.0,122.2,127.7,89.7,95.3,4.6,0.8,2350900.1,25399.7,150202.6,147720.5,168.3,124.9,43.4,95,1,31937,86,Multifamily Housing,11375,Multifamily Housing,Whole Building,Queens,71-58,Austin,0
120984.0,40.0,159.3,163.9,84.3,88.7,9.9,0.5,6108799.7,66413.0,1199999.8,1199999.8,687.5,324.5,363.0,100,1,120984,92,K-12 School,11435,K-12 School,Whole Building,Queens,143-26,101st,1
67625.0,28.0,211.7,211.7,90.6,90.6,19.5,0.2,1626100.0,16261.0,1319942.6,1319942.6,467.8,86.4,381.4,100,1,67625,113,Office,10003,Office,Whole Building,Manhattan,116,16th,0
184886.0,100.0,55.7,55.4,17.7,17.6,5.2,,,,961564.0,955291.7,290.9,0.0,290.9,100,1,184886,59,Multifamily Housing,11432,Multifamily Housing,Whole Building,Queens,182-30,PLPM,2
64368.0,52.0,104.0,105.2,73.0,74.3,4.6,0.5,3403723.3,34977.0,297454.9,295009.4,287.6,201.7,86.0,100,1,64368,95,Multifamily Housing,10463,Multifamily Housing,Whole Building,Bronx,2765,Kingsbridge,1
37075.0,41.0,273.4,286.8,138.3,145.5,18.8,0.8,2853099.8,30146.3,666319.9,697063.2,353.1,151.5,201.6,100,1,44643,15,Hotel,10038,Hotel,Whole Building,Manhattan,51,Nassau,1
86180.0,90.0,136.4,,96.1,,5.0,0.8,6825500.1,73077.7,428034.4,428481.5,492.0,362.5,129.5,100,1,86180,71,Multifamily Housing,11373,Multifamily Housing,Whole Building,Queens,89-25,elmhurst,2
66822.0,30.0,125.8,131.8,98.8,104.5,3.7,0.9,5753125.7,61396.4,247882.5,247350.6,377.2,305.6,71.6,100,1,66822,94,Multifamily Housing,10468,Multifamily Housing,Whole Building,Bronx,3175,Concourse,0
224000.0,89.0,67.1,71.4,46.9,51.0,3.0,0.4,8206650.2,91480.8,670604.0,669698.1,629.7,435.9,193.8,100,1,224000,72,Multifamily Housing,10025,Multifamily Housing,Whole Building,Manhattan,711,End,2
294543.0,90.0,135.6,141.9,96.1,102.7,4.8,0.9,23431124.0,254590.6,1432884.2,1405662.3,1678.0,1244.5,433.5,100,1,294543,68,Multifamily Housing,10017,Multifamily Housing,Whole Building,Manhattan,2,City,2
27492.0,30.0,124.2,131.8,98.8,106.1,3.5,0.9,2256099.9,24536.6,94717.9,95004.1,157.4,130.1,27.4,100,1,27492,93,Multifamily Housing,11377,Multifamily Housing,Whole Building,Queens,4147,56,0
72206.0,12.0,150.2,161.0,123.1,133.3,3.5,1.2,8019999.8,87613.1,253631.7,253800.0,499.3,426.0,73.3,100,1,72206,92,Multifamily Housing,11226,Multifamily Housing,Whole Building,Brooklyn,125,18th,0
102951.0,81.0,80.7,87.2,59.2,65.0,3.2,0.5,5006534.7,55787.2,319376.6,326292.9,358.2,265.9,92.3,100,1,102951,114,Multifamily Housing,10025,Multifamily Housing,Whole Building,Manhattan,404,Riverside,2
100000.0,3.0,210.9,,116.9,,,0.8,7480389.6,79187.7,1234973.5,,770.9,397.3,373.6,100,1,100000,113,Multifamily Housing,10032,Multifamily Housing,Whole Building,Manhattan,560,165th,0
44590.0,41.0,141.1,148.0,107.8,114.4,4.7,1.0,4093600.1,43907.1,208459.0,208178.5,277.7,217.4,60.2,95,1,44590,98,Multifamily Housing,10461,Multifamily Housing,Whole Building,Bronx,2474,Valentine,1
146416.0,75.0,123.7,122.3,44.3,43.8,12.8,0.0,18960.0,215.3,1893806.8,1871895.2,548.2,1.0,547.2,100,1,146416,96,Office,10001,Office,Whole Building,Manhattan,508,26th,2
207000.0,1.0,763.3,767.0,598.1,601.6,22.8,5.0,103636062.5,1043543.5,4717693.0,4717693.0,7170.4,5807.2,1363.2,100,0,207000,51,Hospital (General Medical & Surgical),10467,Hospital (General Medical & Surgical),Whole Building,Bronx,3415,Bainbridge,0
57788.0,33.0,128.7,,95.9,,4.6,0.8,4616560.3,46165.6,271377.8,268194.2,323.6,245.2,78.4,95,1,57788,93,Multifamily Housing,10030,Multifamily Housing,Whole Building,Manhattan,337,138th,1
44750.0,42.0,123.9,131.4,87.4,94.9,4.5,0.8,3223650.5,35636.6,201715.5,199647.8,274.6,171.2,103.4,100,1,44750,61,Multifamily Housing,10042,Multifamily Housing,Whole Building,Manhattan,64,94th,1
100000.0,100.0,59.0,59.1,21.0,21.1,5.2,0.0,332753.3,3363.4,518550.7,518550.7,174.5,17.7,156.9,100,1,100000,84,Multifamily Housing,11103,Multifamily Housing,Whole Building,Queens,2540,31st,2
66577.0,87.0,158.9,,77.6,,10.9,0.1,415541.9,4155.4,735802.0,726432.1,410.9,188.3,222.6,100,1,66577,87,Office,10018,Office,Whole Building,Manhattan,42,38TH,2
156480.0,100.0,51.0,,19.4,,5.2,,,,804533.2,807016.3,254.5,22.0,232.5,100,1,156480,66,Multifamily Housing,11223,Multifamily Housing,Whole Building,Brooklyn,2400,3rd,2
745174.0,3.0,217.1,220.8,99.6,102.6,14.8,0.0,1604966.7,16049.7,11009331.3,11011790.0,5743.0,85.2,5657.8,95,1,745174,11,Multifamily Housing,10022,Multifamily Housing,Whole Building,Manhattan,432,Park,0
82522.0,83.0,132.1,136.3,61.5,63.4,11.7,0.2,1884670.0,19418.6,934106.5,964054.4,370.0,100.1,269.9,100,1,82522,14,Hotel,11101,Hotel,Whole Building,Queens,38-28,27th,2
909971.0,74.0,265.0,265.5,97.7,99.0,22.2,0.0,1132678.8,11326.8,21078103.3,20914784.5,7704.8,60.2,7644.6,100,1,943487,22,Office,10036,Office,Whole Building,Manhattan,5,Times,2
69665.0,34.0,119.0,119.0,88.1,88.1,4.9,0.0,343571.6,3435.7,339510.8,339510.8,460.5,362.4,98.1,90,1,69665,122,Multifamily Housing,10026,Multifamily Housing,Whole Building,Manhattan,400,Manhattan,1
180000.0,66.0,198.5,,97.0,,13.4,0.5,10869068.6,112552.5,2984836.9,2955983.4,1500.7,597.8,902.9,100,1,220000,117,Office,10003,Office,Whole Building,Manhattan,41,11th,1
163200.0,95.0,79.0,85.5,56.0,62.4,3.1,0.0,234800.0,2348.0,504400.0,504400.0,705.3,552.7,152.6,100,1,163200,63,K-12 School,10304,K-12 School,Whole Building,Staten Island,101,Warren,2
53010.0,1.0,215.2,224.4,163.3,172.4,7.3,1.5,7330439.7,78251.9,388434.1,384842.6,501.6,389.4,112.2,100,1,53010,96,Multifamily Housing,10457,Multifamily Housing,Whole Building,Bronx,2160,Tiebout,0
61115.0,13.0,150.9,,125.5,,3.9,0.1,358019.4,3617.0,238644.5,236256.8,577.3,508.4,69.0,100,1,61115,83,Multifamily Housing,10458,Multifamily Housing,Whole Building,Bronx,2705,Bainbridge,0
89868.0,20.0,140.9,146.6,95.4,100.7,6.2,0.0,201383.3,2013.8,549635.6,553938.4,659.3,493.0,166.3,100,1,89868,62,Multifamily Housing,10471,Multifamily Housing,Whole Building,Bronx,6141,Broadway,0
98642.0,69.0,187.9,,106.6,,12.7,0.6,6051544.4,63897.2,1255048.5,1252024.1,697.8,335.2,362.7,100,1,98642,63,Senior Care Community,11432,Senior Care Community,Whole Building,Queens,165-01,Chapin,2
38600.0,97.0,46.5,46.5,28.4,28.4,2.8,0.2,727212.9,7272.1,107789.0,107789.0,69.8,38.6,31.1,100,1,38600,96,Office,10019,Office,Whole Building,Manhattan,614,56th,2
109592.0,98.0,86.1,92.1,65.3,71.1,2.9,0.6,6063700.2,66981.2,321545.8,320571.6,415.0,322.1,92.9,100,1,109592,86,Multifamily Housing,11372,Multifamily Housing,Whole Building,Queens,34-31,81st,2
144062.0,53.0,108.9,112.8,80.7,84.3,4.1,0.7,9628112.7,101547.2,584637.5,584669.9,680.3,511.4,168.9,100,1,144062,85,Multifamily Housing,10453,Multifamily Housing,Whole Building,Bronx,2170,University,1
55000.0,20.0,129.5,129.1,99.6,99.5,4.1,0.9,4697143.1,46971.4,229417.5,226823.4,315.8,249.5,66.3,90,1,55000,96,Multifamily Housing,10463,Multifamily Housing,Whole Building,Bronx,2816-18,Heath,0
37500.0,91.0,60.2,60.2,21.5,21.5,6.3,,,,236107.0,236107.0,68.2,0.0,68.2,100,1,37500,51,Non-Refrigerated Warehouse,11234,Non-Refrigerated Warehouse,Whole Building,Brooklyn,4409,H,2
39358.0,1.0,216.3,225.2,174.2,183.3,5.5,0.1,309672.7,3173.6,216682.6,215091.6,519.2,453.7,65.5,100,1,39358,99,Multifamily Housing,10452,Multifamily Housing,Whole Building,Bronx,963,Anderson,0
27053.0,86.0,81.4,,56.0,,3.8,0.5,1093700.0,12298.1,102951.0,102951.0,93.0,63.2,29.7,100,1,27053,77,Residence Hall/Dormitory,11205,Residence Hall/Dormitory,Whole Building,Brooklyn,100,Grand,2
33472.0,17.0,316.4,322.6,137.9,143.5,24.1,0.6,2286421.1,25091.3,985709.9,987359.8,419.6,121.4,298.2,100,1,40962,113,Office,10013,Office,Whole Building,Manhattan,217,Grand,0
29725.0,19.0,171.2,183.6,127.2,139.4,7.0,0.1,155060.0,1550.6,207148.1,207105.5,284.7,224.8,59.9,100,1,29725,62,Multifamily Housing,11104,Multifamily Housing,Whole Building,Queens,50-21,39th,0
201775.0,92.0,90.8,95.4,58.0,62.5,4.4,0.0,116200.0,1162.0,895199.9,895199.9,919.1,648.3,270.8,100,1,201775,58,K-12 School,10455,K-12 School,Whole Building,Bronx,470,Jackson,2
53676.0,100.0,10.4,10.4,3.3,3.3,1.0,,,,52200.0,52200.0,15.8,0.0,15.8,100,1,53676,113,Multifamily Housing,10027,Multifamily Housing,Whole Building,Manhattan,410,118th,2
